attendance_id,employee_id,month,working_days,present_days,leave_days,absent_days,late_days,expected_working_hours,actual_working_hours,overtime_hours,attendance_percentage
927,1085,2025-10,23,23,0,0,2,184,189,9,100.0
928,1085,2025-11,20,19,1,0,1,160,151,0,95.0
929,1085,2025-12,23,23,0,0,0,184,192,11,100.0
930,1086,2025-01,23,17,1,5,3,184,137,0,73.91
931,1086,2025-02,20,18,2,0,3,160,143,0,90.0
932,1086,2025-03,21,19,0,2,1,168,150,0,90.48
933,1086,2025-04,22,18,1,3,3,176,144,0,81.82
934,1086,2025-05,22,20,0,2,2,176,162,5,90.91
935,1086,2025-06,21,18,1,2,3,168,141,0,85.71
936,1086,2025-07,23,23,0,0,1,184,186,0,100.0
937,1086,2025-08,21,18,3,0,3,168,148,3,85.71
938,1086,2025-09,22,16,6,0,5,176,128,0,72.73
939,1086,2025-10,23,17,6,0,4,184,146,8,73.91
940,1086,2025-11,20,15,2,3,4,160,122,0,75.0
941,1086,2025-12,23,23,0,0,0,184,180,0,100.0
942,1087,2025-03,21,20,0,1,2,168,161,4,95.24
943,1087,2025-04,22,22,0,0,0,176,177,0,100.0
944,1087,2025-05,22,19,0,3,3,176,153,0,86.36
945,1087,2025-06,21,20,1,0,0,168,160,0,95.24
946,1087,2025-07,23,22,0,1,2,184,177,0,95.65
947,1087,2025-08,21,20,0,1,1,168,169,9,95.24
948,1087,2025-09,22,22,0,0,0,176,175,0,100.0
949,1087,2025-10,23,22,1,0,1,184,172,0,95.65
950,1087,2025-11,20,19,1,0,0,160,154,4,95.0
951,1087,2025-12,23,21,2,0,3,184,164,0,91.3
952,1088,2025-01,23,23,0,0,1,184,182,0,100.0
953,1088,2025-02,20,20,0,0,0,160,158,0,100.0
954,1088,2025-03,21,20,1,0,1,168,161,0,95.24
955,1088,2025-04,22,21,1,0,2,176,174,6,95.45
956,1088,2025-05,22,22,0,0,2,176,175,0,100.0
957,1088,2025-06,21,18,3,0,1,168,148,3,85.71
958,1088,2025-07,23,17,2,4,2,184,133,0,73.91
959,1088,2025-08,21,21,0,0,0,168,167,0,100.0
960,1088,2025-09,22,19,1,2,3,176,154,1,86.36
961,1088,2025-10,23,22,1,0,1,184,173,0,95.65
962,1088,2025-11,20,19,0,1,2,160,153,0,95.0
963,1088,2025-12,23,22,1,0,1,184,178,0,95.65
964,1089,2025-01,23,18,2,3,5,184,149,4,78.26
965,1089,2025-02,20,20,0,0,1,160,162,0,100.0
966,1089,2025-03,21,21,0,0,2,168,165,0,100.0
967,1089,2025-04,22,21,0,1,1,176,166,0,95.45
968,1089,2025-05,22,18,0,4,5,176,150,4,81.82
969,1089,2025-06,21,18,1,2,2,168,142,0,85.71
970,1089,2025-07,23,22,0,1,1,184,179,7,95.65
971,1089,2025-08,21,21,0,0,0,168,167,1,100.0
972,1089,2025-09,22,16,4,2,5,176,129,3,72.73
973,1089,2025-10,23,23,0,0,0,184,182,0,100.0
974,1089,2025-11,20,20,0,0,2,160,162,0,100.0
975,1089,2025-12,23,20,2,1,1,184,164,4,86.96
976,1090,2025-01,23,23,0,0,0,184,180,0,100.0
977,1090,2025-02,20,19,1,0,2,160,152,3,95.0
978,1090,2025-03,21,21,0,0,0,168,165,0,100.0
979,1090,2025-04,22,21,1,0,0,176,177,11,95.45
980,1090,2025-05,22,19,2,1,3,176,150,1,86.36
981,1090,2025-06,21,21,0,0,2,168,164,0,100.0
982,1090,2025-07,23,20,0,3,1,184,157,0,86.96
983,1090,2025-08,21,16,3,2,2,168,125,1,76.19
984,1090,2025-09,22,18,4,0,2,176,142,0,81.82
985,1090,2025-10,23,23,0,0,1,184,193,12,100.0
986,1090,2025-11,20,20,0,0,2,160,162,0,100.0
987,1090,2025-12,23,21,2,0,1,184,169,0,91.3
988,1091,2025-01,23,22,1,0,0,184,181,3,95.65
989,1091,2025-02,20,15,0,5,5,160,120,0,75.0
990,1091,2025-03,21,20,1,0,2,168,159,0,95.24
991,1091,2025-04,22,22,0,0,1,176,172,0,100.0
992,1091,2025-05,22,19,1,2,3,176,154,3,86.36
993,1091,2025-06,21,21,0,0,2,168,168,0,100.0
994,1091,2025-07,23,20,3,0,1,184,161,0,86.96
995,1091,2025-08,21,21,0,0,0,168,170,0,100.0
996,1091,2025-09,22,22,0,0,2,176,172,0,100.0
997,1091,2025-10,23,22,0,1,2,184,174,0,95.65
998,1091,2025-11,20,18,2,0,1,160,158,12,90.0
999,1091,2025-12,23,22,0,1,2,184,176,0,95.65
1000,1092,2025-01,23,21,1,1,3,184,172,3,91.3
1001,1092,2025-02,20,19,0,1,0,160,153,3,95.0
1002,1092,2025-03,21,20,1,0,2,168,158,0,95.24
1003,1092,2025-04,22,18,0,4,5,176,145,3,81.82
1004,1092,2025-05,22,16,5,1,5,176,124,0,72.73
1005,1092,2025-06,21,18,0,3,2,168,140,0,85.71
1006,1092,2025-07,23,23,0,0,0,184,185,0,100.0
1007,1092,2025-08,21,19,0,2,2,168,153,3,90.48
1008,1092,2025-09,22,21,0,1,1,176,164,0,95.45
1009,1092,2025-10,23,22,0,1,2,184,177,1,95.65
1010,1092,2025-11,20,19,0,1,1,160,154,0,95.0
1011,1092,2025-12,23,22,0,1,2,184,175,0,95.65
1012,1093,2025-01,23,22,1,0,0,184,189,11,95.65
1013,1093,2025-02,20,14,0,6,3,160,119,6,70.0
1014,1093,2025-03,21,19,1,1,1,168,151,2,90.48
1015,1093,2025-04,22,21,1,0,2,176,169,0,95.45
1016,1093,2025-05,22,21,0,1,0,176,168,0,95.45
1017,1093,2025-06,21,20,0,1,2,168,157,0,95.24
1018,1093,2025-07,23,22,0,1,0,184,174,1,95.65
1019,1093,2025-08,21,21,0,0,1,168,179,10,100.0
1020,1093,2025-09,22,17,2,3,4,176,139,4,77.27
1021,1093,2025-10,23,20,2,1,1,184,159,0,86.96
1022,1093,2025-11,20,18,0,2,2,160,142,0,90.0
1023,1093,2025-12,23,23,0,0,1,184,185,0,100.0
1024,1094,2025-03,21,20,1,0,0,168,161,0,95.24
1025,1094,2025-04,22,21,0,1,2,176,168,0,95.45
1026,1094,2025-05,22,21,0,1,2,176,169,2,95.45
1027,1094,2025-06,21,18,1,2,3,168,143,0,85.71
1028,1094,2025-07,23,22,1,0,2,184,180,2,95.65
1029,1094,2025-08,21,15,4,2,3,168,122,0,71.43
1030,1094,2025-09,22,21,1,0,2,176,172,2,95.45
1031,1094,2025-10,23,23,0,0,0,184,186,0,100.0
1032,1094,2025-11,20,19,0,1,0,160,159,5,95.0
1033,1094,2025-12,23,23,0,0,2,184,186,0,100.0
1034,1095,2025-01,23,23,0,0,1,184,182,0,100.0
1035,1095,2025-02,20,20,0,0,1,160,162,0,100.0
1036,1095,2025-03,21,20,0,1,1,168,159,0,95.24
1037,1095,2025-04,22,21,1,0,1,176,170,0,95.45
1038,1095,2025-05,22,17,4,1,4,176,133,0,77.27
1039,1095,2025-06,21,17,0,4,5,168,136,1,80.95
1040,1095,2025-07,23,23,0,0,0,184,186,0,100.0
1041,1095,2025-08,21,20,1,0,0,168,166,5,95.24
1042,1095,2025-09,22,21,0,1,1,176,170,0,95.45
1043,1095,2025-10,23,23,0,0,1,184,181,0,100.0
1044,1095,2025-11,20,14,2,4,3,160,124,10,70.0
1045,1095,2025-12,23,22,0,1,0,184,173,0,95.65
1046,1096,2025-01,23,17,5,1,2,184,132,0,73.91
1047,1096,2025-02,20,19,0,1,1,160,157,8,95.0
1048,1096,2025-03,21,20,1,0,0,168,156,0,95.24
1049,1096,2025-04,22,21,0,1,1,176,170,0,95.45
1050,1096,2025-05,22,22,0,0,2,176,176,0,100.0
1051,1096,2025-06,21,20,0,1,1,168,159,0,95.24
1052,1096,2025-07,23,18,2,3,3,184,142,0,78.26
1053,1096,2025-08,21,17,4,0,3,168,137,0,80.95
1054,1096,2025-09,22,21,1,0,0,176,164,0,95.45
1055,1096,2025-10,23,22,0,1,1,184,182,9,95.65
1056,1096,2025-11,20,19,1,0,0,160,149,0,95.0
1057,1096,2025-12,23,22,1,0,0,184,174,0,95.65
1058,1097,2025-01,23,20,2,1,2,184,162,5,86.96
1059,1097,2025-02,20,20,0,0,0,160,163,1,100.0
1060,1097,2025-03,21,18,3,0,3,168,152,8,85.71
1061,1097,2025-04,22,21,0,1,1,176,168,0,95.45
1062,1097,2025-05,22,19,2,1,1,176,151,0,86.36
1063,1097,2025-06,21,21,0,0,1,168,165,0,100.0
1064,1097,2025-07,23,22,1,0,1,184,178,0,95.65
1065,1097,2025-08,21,20,0,1,0,168,157,0,95.24
1066,1097,2025-09,22,18,4,0,4,176,141,0,81.82
1067,1097,2025-10,23,22,0,1,1,184,173,0,95.65
1068,1097,2025-11,20,20,0,0,0,160,168,9,100.0
1069,1097,2025-12,23,22,1,0,0,184,174,0,95.65
1070,1098,2025-01,23,22,1,0,0,184,177,4,95.65
1071,1098,2025-02,20,16,1,3,4,160,129,0,80.0
1072,1098,2025-03,21,19,2,0,2,168,149,0,90.48
1073,1098,2025-04,22,22,0,0,0,176,175,0,100.0
1074,1098,2025-05,22,22,0,0,1,176,176,2,100.0
1075,1098,2025-06,21,19,1,1,3,168,153,0,90.48
1076,1098,2025-07,23,23,0,0,0,184,184,0,100.0
1077,1098,2025-08,21,20,0,1,2,168,160,0,95.24
1078,1098,2025-09,22,21,0,1,0,176,173,3,95.45
1079,1098,2025-10,23,22,1,0,0,184,180,4,95.65
1080,1098,2025-11,20,20,0,0,0,160,157,0,100.0
1081,1098,2025-12,23,20,2,1,1,184,158,0,86.96
1082,1099,2025-01,23,22,0,1,0,184,174,0,95.65
1083,1099,2025-02,20,19,0,1,0,160,163,9,95.0
1084,1099,2025-03,21,20,0,1,0,168,159,0,95.24
1085,1099,2025-04,22,22,0,0,1,176,178,0,100.0
1086,1099,2025-05,22,21,1,0,1,176,165,0,95.45
1087,1099,2025-06,21,20,1,0,2,168,160,0,95.24
1088,1099,2025-07,23,23,0,0,1,184,182,0,100.0
1089,1099,2025-08,21,21,0,0,0,168,164,0,100.0
1090,1099,2025-09,22,21,1,0,2,176,168,0,95.45
1091,1099,2025-10,23,23,0,0,2,184,185,0,100.0
1092,1099,2025-11,20,20,0,0,2,160,157,0,100.0
1093,1099,2025-12,23,22,0,1,0,184,173,0,95.65
1094,1100,2025-01,23,22,0,1,1,184,178,4,95.65
1095,1100,2025-02,20,17,3,0,3,160,135,3,85.0
1096,1100,2025-03,21,20,0,1,1,168,161,0,95.24
1097,1100,2025-04,22,21,1,0,1,176,164,0,95.45
1098,1100,2025-05,22,21,1,0,2,176,165,0,95.45
1099,1100,2025-06,21,20,1,0,2,168,158,0,95.24
1100,1100,2025-07,23,22,0,1,1,184,175,0,95.65
1101,1100,2025-08,21,20,0,1,1,168,157,0,95.24
1102,1100,2025-09,22,21,0,1,1,176,174,10,95.45
1103,1100,2025-10,23,23,0,0,1,184,182,0,100.0
1104,1100,2025-11,20,17,3,0,3,160,134,0,85.0
1105,1100,2025-12,23,22,0,1,0,184,175,0,95.65
